"","ctryname","cowcode2","politycode","un_region_name","un_continent_name","ehead","democracy","begindateleaderdem","enddateleaderdem","tenuredem","rightcensdem"
"1092","Nauru",970,970,"Micronesia","Oceania","Rene Harris","Democracy",1999,1999,1,1
"1093","Nauru",970,970,"Micronesia","Oceania","Bernard Dowiyoyo","Democracy",2000,2000,1,1
"1094","Nauru",970,970,"Micronesia","Oceania","Rene Harris","Democracy",2001,2003,3,1
"1095","Nauru",970,970,"Micronesia","Oceania","Ludwig Scotty","Democracy",2004,2006,3,1
"1096","Nauru",970,970,"Micronesia","Oceania","Marcus Stephen","Democracy",2007,2008,2,0
"1097","Nepal",790,790,"Southern Asia","Asia","Padma Shumshere Rana","Non-democracy",1945,1947,3,1
"1098","Nepal",790,790,"Southern Asia","Asia","Mohan Shumshere Rana","Non-democracy",1948,1950,3,1
"1099","Nepal",790,790,"Southern Asia","Asia","Tribhuwan Bir Bikram Shah Deva","Non-democracy",1951,1954,4,0
"1100","Nepal",790,790,"Southern Asia","Asia","Mahendra Bir Bikram Shah Deva","Non-democracy",1955,1971,17,0
"1101","Nepal",790,790,"Southern Asia","Asia","Birendra Bir Bikram Shah Deva","Non-democracy",1972,1989,18,1
"1102","Nepal",790,790,"Southern Asia","Asia","Birendra Bir Bikram Shah Deva","Democracy",1990,1990,1,1
"1103","Nepal",790,790,"Southern Asia","Asia","Girija Prasad Koirala","Democracy",1991,1993,3,1
"1104","Nepal",790,790,"Southern Asia","Asia","Man Mohan Adhikari","Democracy",1994,1994,1,1
"1105","Nepal",790,790,"Southern Asia","Asia","Sher Bahadur Deuba","Democracy",1995,1996,2,1
"1106","Nepal",790,790,"Southern Asia","Asia","Surya Bahadur Thapa","Democracy",1997,1997,1,1
"1107","Nepal",790,790,"Southern Asia","Asia","Girija Prasad Koirala","Democracy",1998,1998,1,1
"1108","Nepal",790,790,"Southern Asia","Asia","Krishna Prasad Bhattarai","Democracy",1999,1999,1,1
"1109","Nepal",790,790,"Southern Asia","Asia","Girija Prasad Koirala","Democracy",2000,2000,1,1
"1110","Nepal",790,790,"Southern Asia","Asia","Sher Bahadur Deuba","Democracy",2001,2001,1,1
"1111","Nepal",790,790,"Southern Asia","Asia","Gyanendra Bir Bikram Shah Deva","Non-democracy",2002,2007,6,1
"1112","Nepal",790,790,"Southern Asia","Asia","Pushpa Kamal Dahal","Democracy",2008,2008,1,0
"1113","Netherlands",210,210,"Western Europe","Europe","Louis Beel","Democracy",1946,1947,2,1
"1114","Netherlands",210,210,"Western Europe","Europe","Willem Drees","Democracy",1948,1957,10,1
"1115","Netherlands",210,210,"Western Europe","Europe","Louis Beel","Democracy",1958,1958,1,1
"1116","Netherlands",210,210,"Western Europe","Europe","Jan de Quay","Democracy",1959,1962,4,1
"1117","Netherlands",210,210,"Western Europe","Europe","Victor Marijnen","Democracy",1963,1964,2,1
"1118","Netherlands",210,210,"Western Europe","Europe","Joseph Cals","Democracy",1965,1966,2,1
"1119","Netherlands",210,210,"Western Europe","Europe","Petrus de Jong","Democracy",1967,1970,4,1
"1120","Netherlands",210,210,"Western Europe","Europe","Barend Biesheuvel","Democracy",1971,1972,2,1
"1121","Netherlands",210,210,"Western Europe","Europe","Johannes den Uyl","Democracy",1973,1976,4,1
"1122","Netherlands",210,210,"Western Europe","Europe","Andreas van Agt","Democracy",1977,1981,5,1
"1123","Netherlands",210,210,"Western Europe","Europe","Rudolphus Lubbers","Democracy",1982,1993,12,1
"1124","Netherlands",210,210,"Western Europe","Europe","Wim Kok","Democracy",1994,2001,8,1
"1125","Netherlands",210,210,"Western Europe","Europe","Jan Peter Balkenende","Democracy",2002,2008,7,0
"1126","New Zealand",920,920,"Australia and New Zealand","Oceania","Peter Fraser","Democracy",1940,1948,9,1
"1127","New Zealand",920,920,"Australia and New Zealand","Oceania","Sidney Holland","Democracy",1949,1956,8,1
"1128","New Zealand",920,920,"Australia and New Zealand","Oceania","Walter Nash","Democracy",1957,1959,3,1
"1129","New Zealand",920,920,"Australia and New Zealand","Oceania","Keith Holyoake","Democracy",1960,1971,12,1
"1130","New Zealand",920,920,"Australia and New Zealand","Oceania","Norman Kirk","Democracy",1972,1973,2,0
"1131","New Zealand",920,920,"Australia and New Zealand","Oceania","Wallace Rowling","Democracy",1974,1974,1,1
"1132","New Zealand",920,920,"Australia and New Zealand","Oceania","Robert Muldoon","Democracy",1975,1983,9,1
"1133","New Zealand",920,920,"Australia and New Zealand","Oceania","David Lange","Democracy",1984,1988,5,1
"1134","New Zealand",920,920,"Australia and New Zealand","Oceania","Geoffrey Palmer","Democracy",1989,1989,1,1
"1135","New Zealand",920,920,"Australia and New Zealand","Oceania","Jim Bolger","Democracy",1990,1996,7,1
"1136","New Zealand",920,920,"Australia and New Zealand","Oceania","Jenny Shipley","Democracy",1997,1998,2,1
"1137","New Zealand",920,920,"Australia and New Zealand","Oceania","Helen Elizabeth Clark","Democracy",1999,2007,9,1
"1138","New Zealand",920,920,"Australia and New Zealand","Oceania","John Phillip Key","Democracy",2008,2008,1,0
"1139","Nicaragua",93,93,"Central America","Americas","Anastasio Somoza Garcia","Non-democracy",1937,1955,19,0
"1140","Nicaragua",93,93,"Central America","Americas","Luis Somoza Debayle","Non-democracy",1956,1966,11,1
"1141","Nicaragua",93,93,"Central America","Americas","Anastasio Somoza Debayle","Non-democracy",1967,1978,12,1
"1142","Nicaragua",93,93,"Central America","Americas","Daniel Ortega Saavedra","Non-democracy",1979,1983,5,1
"1143","Nicaragua",93,93,"Central America","Americas","Daniel Ortega Saavedra","Democracy",1984,1989,6,1
"1144","Nicaragua",93,93,"Central America","Americas","Violeta Barrios de Chamorro","Democracy",1990,1996,7,1
"1145","Nicaragua",93,93,"Central America","Americas","Jose Arnoldo Aleman Lacayo","Democracy",1997,2001,5,1
"1146","Nicaragua",93,93,"Central America","Americas","Enrique Bolanos Geyer","Democracy",2002,2006,5,1
"1147","Nicaragua",93,93,"Central America","Americas","Josï¿½ Daniel Ortega Saavedra","Democracy",2007,2008,2,0
"1148","Niger",436,436,"Western Africa","Africa","Hamani Diori","Non-democracy",1958,1973,16,1
"1149","Niger",436,436,"Western Africa","Africa","Seyni Kountche","Non-democracy",1974,1986,13,0
"1150","Niger",436,436,"Western Africa","Africa","Ali Saibou","Non-democracy",1987,1992,6,1
"1151","Niger",436,436,"Western Africa","Africa","Mahamadou Issoufou","Democracy",1993,1993,1,1
"1152","Niger",436,436,"Western Africa","Africa","Abdoulaye Souley","Democracy",1994,1994,1,1
"1153","Niger",436,436,"Western Africa","Africa","Hama Amadou","Democracy",1995,1995,1,1
"1154","Niger",436,436,"Western Africa","Africa","Ibrahim Bare Mainassara","Non-democracy",1996,1998,3,0
"1155","Niger",436,436,"Western Africa","Africa","Dauoda Malam Wankï¿½","Non-democracy",1999,1999,1,1
"1156","Niger",436,436,"Western Africa","Africa","Hama Amadou","Democracy",2000,2006,7,1
"1157","Niger",436,436,"Western Africa","Africa","Seyni Oumarou","Democracy",2007,2008,2,0
"1158","Nigeria",475,475,"Western Africa","Africa","Abubakar Tafawa Balewa","Democracy",1957,1965,9,0
"1159","Nigeria",475,475,"Western Africa","Africa","Yakubu Gowon","Non-democracy",1966,1974,9,1
"1160","Nigeria",475,475,"Western Africa","Africa","Murtala Mohammed","Non-democracy",1975,1975,1,0
"1161","Nigeria",475,475,"Western Africa","Africa","Olusegun Obasanjo","Non-democracy",1976,1978,3,1
"1162","Nigeria",475,475,"Western Africa","Africa","Shehu Shagari","Democracy",1979,1982,4,1
"1163","Nigeria",475,475,"Western Africa","Africa","Mohammed Buhari","Non-democracy",1983,1984,2,1
"1164","Nigeria",475,475,"Western Africa","Africa","Ibrahim Babangida","Non-democracy",1985,1992,8,1
"1165","Nigeria",475,475,"Western Africa","Africa","Sani Abacha","Non-democracy",1993,1997,5,0
"1166","Nigeria",475,475,"Western Africa","Africa","Abdulsalami Abubakar","Non-democracy",1998,1998,1,1
"1167","Nigeria",475,475,"Western Africa","Africa","Olusegun Obasanjo","Democracy",1999,2006,8,1
"1168","Nigeria",475,475,"Western Africa","Africa","Umaru Musa Yar'Adua","Democracy",2007,2008,2,0
"1169","North Korea",731,731,"Eastern Asia","Asia","Kim Il Sung","Non-democracy",1948,1993,46,0
"1170","North Korea",731,731,"Eastern Asia","Asia","Kim Jong Il","Non-democracy",1994,2008,15,0
"1171","Norway",385,385,"Northern Europe","Europe","Einar Gerhardsen","Democracy",1945,1950,6,1
"1172","Norway",385,385,"Northern Europe","Europe","Oscar Torp","Democracy",1951,1954,4,1
"1173","Norway",385,385,"Northern Europe","Europe","Einar Gerhardsen","Democracy",1955,1964,10,1
"1174","Norway",385,385,"Northern Europe","Europe","Per Borten","Democracy",1965,1970,6,1
"1175","Norway",385,385,"Northern Europe","Europe","Trygve Bratteli","Democracy",1971,1971,1,1
"1176","Norway",385,385,"Northern Europe","Europe","Lars Korvald","Democracy",1972,1972,1,1
"1177","Norway",385,385,"Northern Europe","Europe","Trygve Bratteli","Democracy",1973,1975,3,1
"1178","Norway",385,385,"Northern Europe","Europe","Odvar Nordli","Democracy",1976,1980,5,1
"1179","Norway",385,385,"Northern Europe","Europe","Kare Isaachsen Willoch","Democracy",1981,1985,5,1
"1180","Norway",385,385,"Northern Europe","Europe","Gro Harlem Brundtland","Democracy",1986,1988,3,1
"1181","Norway",385,385,"Northern Europe","Europe","Jan Peder Syse","Democracy",1989,1989,1,1
"1182","Norway",385,385,"Northern Europe","Europe","Gro Harlem Brundtland","Democracy",1990,1995,6,1
"1183","Norway",385,385,"Northern Europe","Europe","Thorbjorn Jagland","Democracy",1996,1996,1,1
"1184","Norway",385,385,"Northern Europe","Europe","Kjell Magne Bondevik","Democracy",1997,1999,3,1
"1185","Norway",385,385,"Northern Europe","Europe","Jena Stoltenberg","Democracy",2000,2000,1,1
"1186","Norway",385,385,"Northern Europe","Europe","Kjell Magne Bondevik","Democracy",2001,2004,4,1
"1187","Norway",385,385,"Northern Europe","Europe","Jens Stoltenberg","Democracy",2005,2008,4,0
"1188","Oman",698,698,"Western Asia","Asia","Qabus ibn Sa'id","Non-democracy",1970,2008,39,0
"1189","Pakistan",770,769,"Southern Asia","Asia","Liaquat Ali Khan","Democracy",1947,1950,4,0
"1190","Pakistan",770,769,"Southern Asia","Asia","Hwaja Nazim ad-Din","Democracy",1951,1952,2,1
"1191","Pakistan",770,769,"Southern Asia","Asia","Mohammad Ali Bogra","Democracy",1953,1954,2,1
"1192","Pakistan",770,769,"Southern Asia","Asia","Chauhdry Mohammad Ali","Democracy",1955,1955,1,1
"1193","Pakistan",770,769,"Southern Asia","Asia","Iskander Ali Mirza","Democracy",1956,1957,2,1
"1194","Pakistan",770,769,"Southern Asia","Asia","Mohammad Ayub Khan","Non-democracy",1958,1968,11,1
"1195","Pakistan",770,769,"Southern Asia","Asia","Agha Mohammad Yahya Khan","Non-democracy",1969,1970,2,1
"1196","Pakistan",770,769,"Southern Asia","Asia","Zulfikar Ali Bhutto","Non-democracy",1971,1971,1,1
"1197","Pakistan",770,770,"Southern Asia","Asia","Zulfikar Ali Bhutto","Democracy",1972,1976,5,1
"1198","Pakistan",770,770,"Southern Asia","Asia","Mohammad Zia-ul-Haq","Non-democracy",1977,1987,11,0
"1199","Pakistan",770,770,"Southern Asia","Asia","Benazir Bhutto","Democracy",1988,1989,2,1
"1200","Pakistan",770,770,"Southern Asia","Asia","Nawaz Sharif","Democracy",1990,1992,3,1
"1201","Pakistan",770,770,"Southern Asia","Asia","Benazir Bhutto","Democracy",1993,1995,3,1
"1202","Pakistan",770,770,"Southern Asia","Asia","Miraj Khalid","Democracy",1996,1996,1,1
"1203","Pakistan",770,770,"Southern Asia","Asia","Nawaz Sharif","Democracy",1997,1998,2,1
"1204","Pakistan",770,770,"Southern Asia","Asia","Pervez Musharraf","Non-democracy",1999,2007,9,1
"1205","Pakistan",770,770,"Southern Asia","Asia","Yousaf Raza Gilani","Democracy",2008,2008,1,0
"1206","Palau",986,986,"Micronesia","Oceania","Kuniwo Nakamura","Democracy",1993,2000,8,1
"1207","Palau",986,986,"Micronesia","Oceania","Tommy Esang Remengesau, Jr.","Democracy",2001,2008,8,0
"1208","Panama",95,95,"Central America","Americas","Enrique Jimenez","Non-democracy",1945,1947,3,1
"1209","Panama",95,95,"Central America","Americas","Domingo Diaz Arosemena","Non-democracy",1948,1948,1,1
"1210","Panama",95,95,"Central America","Americas","Arnulfo Arias Madrid","Democracy",1949,1950,2,1
"1211","Panama",95,95,"Central America","Americas","military","Non-democracy",1951,1951,1,1
"1212","Panama",95,95,"Central America","Americas","Jose Remon Cantero","Democracy",1952,1954,3,0
"1213","Panama",95,95,"Central America","Americas","Ricardo Arias Espinosa","Democracy",1955,1955,1,1
"1214","Panama",95,95,"Central America","Americas","Ernesto de las Guardia","Democracy",1956,1959,4,1
"1215","Panama",95,95,"Central America","Americas","Roberto Chiari","Democracy",1960,1963,4,1
"1216","Panama",95,95,"Central America","Americas","Marco Robles","Democracy",1964,1967,4,1
"1217","Panama",95,95,"Central America","Americas","Omar Torrijos Herrera","Non-democracy",1968,1980,13,0
"1218","Panama",95,95,"Central America","Americas","military","Non-democracy",1981,1982,2,1
"1219","Panama",95,95,"Central America","Americas","Gen. Manuel Antonio Noriega Morena","Non-democracy",1983,1988,6,1
"1220","Panama",95,95,"Central America","Americas","Guillermo Endara Galimany","Democracy",1989,1993,5,1
"1221","Panama",95,95,"Central America","Americas","Ernesto Perez Balladares","Democracy",1994,1998,5,1
"1222","Panama",95,95,"Central America","Americas","Mireya Elisa Moscoso de Arias","Democracy",1999,2003,5,1
"1223","Panama",95,95,"Central America","Americas","Martï¿½n Erasto Torrijos Espino","Democracy",2004,2008,5,0
"1224","Papua New Guinea",910,910,"Melanesia","Oceania","Michael Somare","Democracy",1972,1979,8,1
"1225","Papua New Guinea",910,910,"Melanesia","Oceania","Julius Chan","Democracy",1980,1981,2,1
"1226","Papua New Guinea",910,910,"Melanesia","Oceania","Michael Somare","Democracy",1982,1984,3,1
"1227","Papua New Guinea",910,910,"Melanesia","Oceania","Paias Wingti","Democracy",1985,1987,3,1
"1228","Papua New Guinea",910,910,"Melanesia","Oceania","Rabbie Namaliu","Democracy",1988,1991,4,1
"1229","Papua New Guinea",910,910,"Melanesia","Oceania","Paias Wingti","Democracy",1992,1993,2,1
"1230","Papua New Guinea",910,910,"Melanesia","Oceania","Julius Chan","Democracy",1994,1996,3,1
"1231","Papua New Guinea",910,910,"Melanesia","Oceania","Bill Skate","Democracy",1997,1998,2,1
"1232","Papua New Guinea",910,910,"Melanesia","Oceania","Mekere Morauta","Democracy",1999,2001,3,1
"1233","Papua New Guinea",910,910,"Melanesia","Oceania","Michael Somare","Democracy",2002,2008,7,0
"1234","Paraguay",150,150,"South America","Americas","Higinio Morinigo","Non-democracy",1940,1947,8,1
"1235","Paraguay",150,150,"South America","Americas","Juan Natalicio Gonzalez","Non-democracy",1948,1948,1,1
"1236","Paraguay",150,150,"South America","Americas","Federico Chavez","Non-democracy",1949,1953,5,1
"1237","Paraguay",150,150,"South America","Americas","Alfredo Stroessner","Non-democracy",1954,1988,35,1
"1238","Paraguay",150,150,"South America","Americas","Andres Rodriguez","Democracy",1989,1992,4,1
"1239","Paraguay",150,150,"South America","Americas","Juan Carlos Wasmosy","Democracy",1993,1997,5,1
"1240","Paraguay",150,150,"South America","Americas","Raul Cuba Grau","Democracy",1998,1998,1,1
"1241","Paraguay",150,150,"South America","Americas","Luis Angel Gonzalez Macchi","Democracy",1999,2002,4,1
"1242","Paraguay",150,150,"South America","Americas","ï¿½scar Nicanor Duarte Frutos","Democracy",2003,2007,5,1
"1243","Paraguay",150,150,"South America","Americas","Fernando Armindo Lugo Mï¿½ndez","Democracy",2008,2008,1,0
"1244","Peru",135,135,"South America","Americas","Jose Bustamente y Rivero","Democracy",1945,1947,3,1
"1245","Peru",135,135,"South America","Americas","Manuel Odria","Non-democracy",1948,1955,8,1
"1246","Peru",135,135,"South America","Americas","Manuel Prado y Ugarteche","Democracy",1956,1961,6,1
"1247","Peru",135,135,"South America","Americas","Ricardo Perez Godoy","Non-democracy",1962,1962,1,1
"1248","Peru",135,135,"South America","Americas","Fernando Belaunde Terry","Democracy",1963,1967,5,1
"1249","Peru",135,135,"South America","Americas","Juan Velasco Alvaredo","Non-democracy",1968,1974,7,1
"1250","Peru",135,135,"South America","Americas","Francisco Morales Bermudez","Non-democracy",1975,1979,5,1
"1251","Peru",135,135,"South America","Americas","Fernando Belaunde Terry","Democracy",1980,1984,5,1
"1252","Peru",135,135,"South America","Americas","Alan Garcia Perez","Democracy",1985,1989,5,1
"1253","Peru",135,135,"South America","Americas","Alberto Fujimori","Non-democracy",1990,1999,10,1
"1254","Peru",135,135,"South America","Americas","Valentin Paniagua Corazao","Non-democracy",2000,2000,1,1
"1255","Peru",135,135,"South America","Americas","Alejandro Celestino Toledo Manrique","Democracy",2001,2005,5,1
"1256","Peru",135,135,"South America","Americas","Alan Gabriel Ludwig Garcï¿½a Pï¿½rez","Democracy",2006,2008,3,0
"1257","Philippines",840,840,"South-Eastern Asia","Asia","Manuel Roxas y Acuna","Democracy",1946,1947,2,0
"1258","Philippines",840,840,"South-Eastern Asia","Asia","Elpidio Quirino","Democracy",1948,1953,6,1
"1259","Philippines",840,840,"South-Eastern Asia","Asia","Ramon Magsaysay","Democracy",1954,1956,3,0
"1260","Philippines",840,840,"South-Eastern Asia","Asia","Carlos Garcia","Democracy",1957,1960,4,1
"1261","Philippines",840,840,"South-Eastern Asia","Asia","Diosdado Macapagal","Democracy",1961,1964,4,1
"1262","Philippines",840,840,"South-Eastern Asia","Asia","Ferdinand Marcos","Non-democracy",1965,1985,21,1
"1263","Philippines",840,840,"South-Eastern Asia","Asia","Corazon Aquino","Democracy",1986,1991,6,1
"1264","Philippines",840,840,"South-Eastern Asia","Asia","Fidel Ramos","Democracy",1992,1997,6,1
"1265","Philippines",840,840,"South-Eastern Asia","Asia","Joseph Estrada","Democracy",1998,2000,3,1
"1266","Philippines",840,840,"South-Eastern Asia","Asia","Maria Gloria Macapagal","Democracy",2001,2008,8,0
"1267","Poland",290,290,"Eastern Europe","Europe","Wladyslaw Gomulka","Non-democracy",1946,1947,2,1
"1268","Poland",290,290,"Eastern Europe","Europe","Boleslaw Bierut","Non-democracy",1948,1955,8,1
"1269","Poland",290,290,"Eastern Europe","Europe","Wladyslaw Gomulka","Non-democracy",1956,1969,14,1
"1270","Poland",290,290,"Eastern Europe","Europe","Edward Gierek","Non-democracy",1970,1979,10,1
"1271","Poland",290,290,"Eastern Europe","Europe","Stanislaw Kania","Non-democracy",1980,1980,1,1
"1272","Poland",290,290,"Eastern Europe","Europe","Wojciech Jaruzelski","Non-democracy",1981,1988,8,1
"1273","Poland",290,290,"Eastern Europe","Europe","Tadeusz Mazowiecki","Democracy",1989,1990,2,1
"1274","Poland",290,290,"Eastern Europe","Europe","Jan Olszewski","Democracy",1991,1991,1,1
"1275","Poland",290,290,"Eastern Europe","Europe","Hana Suchocka","Democracy",1992,1992,1,1
"1276","Poland",290,290,"Eastern Europe","Europe","Waldemar Pawlak","Democracy",1993,1994,2,1
"1277","Poland",290,290,"Eastern Europe","Europe","Jozef Oleksy","Democracy",1995,1995,1,1
"1278","Poland",290,290,"Eastern Europe","Europe","Wlodzimierz Cimoszewicz","Democracy",1996,1996,1,1
"1279","Poland",290,290,"Eastern Europe","Europe","Jerzy Buzek","Democracy",1997,2000,4,1
"1280","Poland",290,290,"Eastern Europe","Europe","Leszek Miller","Democracy",2001,2003,3,1
"1281","Poland",290,290,"Eastern Europe","Europe","Marek Belka","Democracy",2004,2004,1,1
"1282","Poland",290,290,"Eastern Europe","Europe","Kazimierz Marcinkiewicz","Democracy",2005,2005,1,1
"1283","Poland",290,290,"Eastern Europe","Europe","Jaroslaw Kaczynski","Democracy",2006,2006,1,1
"1284","Poland",290,290,"Eastern Europe","Europe","Donald Tusk","Democracy",2007,2008,2,0
"1285","Portugal",235,235,"Southern Europe","Europe","Antonio de Oliveira Salazar","Non-democracy",1932,1967,36,1
"1286","Portugal",235,235,"Southern Europe","Europe","Marcelo Caetano","Non-democracy",1968,1973,6,1
"1287","Portugal",235,235,"Southern Europe","Europe","Francisco da Costa Gomes","Non-democracy",1974,1975,2,1
"1288","Portugal",235,235,"Southern Europe","Europe","Mario Alberto Nobre Lopes Soares","Democracy",1976,1977,2,1
"1289","Portugal",235,235,"Southern Europe","Europe","Carlos da Mota Pinto","Democracy",1978,1978,1,1
"1290","Portugal",235,235,"Southern Europe","Europe","Maria de Lourdes Pintasilgo","Democracy",1979,1979,1,1
"1291","Portugal",235,235,"Southern Europe","Europe","Diogo Freitas do Amaral","Democracy",1980,1980,1,1
"1292","Portugal",235,235,"Southern Europe","Europe","Francisco Pinto Balsemao","Democracy",1981,1982,2,1
"1293","Portugal",235,235,"Southern Europe","Europe","Mario Soares","Democracy",1983,1984,2,1
"1294","Portugal",235,235,"Southern Europe","Europe","Anibal Cavaco Silva","Democracy",1985,1994,10,1
"1295","Portugal",235,235,"Southern Europe","Europe","Antonio Guterres","Democracy",1995,2001,7,1
"1296","Portugal",235,235,"Southern Europe","Europe","Jose Manuel Durao Barroso","Democracy",2002,2003,2,1
"1297","Portugal",235,235,"Southern Europe","Europe","Pedro (Miguel de) Santana Lopes","Democracy",2004,2004,1,1
"1298","Portugal",235,235,"Southern Europe","Europe","Josï¿½ Sï¿½crates (Carvalho Pinto de Sousa)","Democracy",2005,2008,4,0
"1299","Qatar",694,694,"Western Asia","Asia","Sheikh Ahmad ibn Ali Al Thani","Non-democracy",1960,1971,12,1
"1300","Qatar",694,694,"Western Asia","Asia","Sheikh Khalifah ibn Hamad Al Thani","Non-democracy",1972,1994,23,1
"1301","Qatar",694,694,"Western Asia","Asia","Sheikh Hamad ibn Khalifah Al Thani","Non-democracy",1995,2008,14,0
"1302","Romania",360,360,"Eastern Europe","Europe","Georghe Gheorghiu-Dej","Non-democracy",1945,1953,9,1
"1303","Romania",360,360,"Eastern Europe","Europe","Gheorghe Apostol","Non-democracy",1954,1954,1,1
"1304","Romania",360,360,"Eastern Europe","Europe","Georghe Gheorghiu-Dej","Non-democracy",1955,1964,10,0
"1305","Romania",360,360,"Eastern Europe","Europe","Nicolae Ceausescu","Non-democracy",1965,1989,25,0
"1306","Romania",360,360,"Eastern Europe","Europe","Petre Roman","Democracy",1990,1990,1,1
"1307","Romania",360,360,"Eastern Europe","Europe","Theodor Stolojan","Democracy",1991,1991,1,1
"1308","Romania",360,360,"Eastern Europe","Europe","Nicolae Vacaroiu","Democracy",1992,1995,4,1
"1309","Romania",360,360,"Eastern Europe","Europe","Victor Ciorbea","Democracy",1996,1997,2,1
"1310","Romania",360,360,"Eastern Europe","Europe","Radu Vasile","Democracy",1998,1998,1,1
"1311","Romania",360,360,"Eastern Europe","Europe","Mugur Isarescu","Democracy",1999,1999,1,1
"1312","Romania",360,360,"Eastern Europe","Europe","Adrian Nastase","Democracy",2000,2003,4,1
"1313","Romania",360,360,"Eastern Europe","Europe","Calin Popescu-Tariceanu","Democracy",2004,2007,4,1
"1314","Romania",360,360,"Eastern Europe","Europe","Emil Boc","Democracy",2008,2008,1,0
"1315","Russian Federation",374,365,"Eastern Europe","Europe","Boris Yeltsin","Non-democracy",1991,1998,8,1
"1316","Russian Federation",374,365,"Eastern Europe","Europe","Vladimir Vladimirovich Putin","Non-democracy",1999,2007,9,1
"1317","Russian Federation",374,365,"Eastern Europe","Europe","Dmitry Anatolyevich Medvedev","Non-democracy",2008,2008,1,0
"1318","Rwanda",517,517,"Eastern Africa","Africa","Gregoire Kayibanda","Non-democracy",1960,1972,13,1
"1319","Rwanda",517,517,"Eastern Africa","Africa","Juvenal Habyarimana","Non-democracy",1973,1993,21,0
"1320","Rwanda",517,517,"Eastern Africa","Africa","Paul Kagame","Non-democracy",1994,2008,15,0
"1321","Samoa",990,990,"Polynesia","Oceania","Malietoa Tanumafili II + Tupua Tamasese Mea'ole","Non-democracy",1962,1962,1,0
"1322","Samoa",990,990,"Polynesia","Oceania","Malietoa Tanumafili II","Non-democracy",1963,2006,44,0
"1323","Samoa",990,990,"Polynesia","Oceania","Tuiatua Tupua Tamasese Efi","Non-democracy",2007,2008,2,0
"1324","San Marino",331,331,"Southern Europe","Europe","Romeo Morri + Marino Zanotti","Democracy",1992,1992,1,1
"1325","San Marino",331,331,"Southern Europe","Europe","Gian Luigi Berti + Paride Andreoli","Democracy",1993,1993,1,1
"1326","San Marino",331,331,"Southern Europe","Europe","Renzo Ghiotti + Luciano Ciavatta","Democracy",1994,1994,1,1
"1327","San Marino",331,331,"Southern Europe","Europe","Pier Natalino Mularoni + Marino Venturini","Democracy",1995,1995,1,1
"1328","San Marino",331,331,"Southern Europe","Europe","Maurizio Rattini + Giancarlo Venturini","Democracy",1996,1996,1,1
"1329","San Marino",331,331,"Southern Europe","Europe","Luigi Mazza + Marino Zanotti","Democracy",1997,1997,1,1
"1330","San Marino",331,331,"Southern Europe","Europe","Pietro Berti + Paolo Bollini","Democracy",1998,1998,1,1
"1331","San Marino",331,331,"Southern Europe","Europe","Marino Bollini + Giuseppe Arzilli","Democracy",1999,1999,1,1
"1332","San Marino",331,331,"Southern Europe","Europe","Gian Franco Terenzi + Enzo Colombini","Democracy",2000,2000,1,1
"1333","San Marino",331,331,"Southern Europe","Europe","Alberto Cecchetti + Gino Giovagnoli","Democracy",2001,2001,1,1
"1334","San Marino",331,331,"Southern Europe","Europe","Giuseppe Maria Morganti + Mauro Chiaruzzi","Democracy",2002,2002,1,1
"1335","San Marino",331,331,"Southern Europe","Europe","Giovanni Lonfernini + Valeria Ciavatta","Democracy",2003,2003,1,1
"1336","San Marino",331,331,"Southern Europe","Europe","Giuseppe Arzilli + Roberto Raschi","Democracy",2004,2004,1,1
"1337","San Marino",331,331,"Southern Europe","Europe","Claudio Muccioli + Antonello Bacciocchi","Democracy",2005,2005,1,1
"1338","San Marino",331,331,"Southern Europe","Europe","Antonio Carattoni + Roberto Giorgetti","Democracy",2006,2006,1,1
"1339","San Marino",331,331,"Southern Europe","Europe","Mirko Tomassoni + Alberto Selva","Democracy",2007,2007,1,1
"1340","San Marino",331,331,"Southern Europe","Europe","Ernesto Benedettini + Assunta Meloni","Democracy",2008,2008,1,0
"1341","Sao Tome and Principe",403,403,"Middle Africa","Africa","Manuel Pinto da Costa","Non-democracy",1975,1990,16,1
"1342","Sao Tome and Principe",403,403,"Middle Africa","Africa","Daniel Lima dos Santos Daio","Democracy",1991,1991,1,1
"1343","Sao Tome and Principe",403,403,"Middle Africa","Africa","Norberto Jose d'Alva Costa Alegre","Democracy",1992,1993,2,1
"1344","Sao Tome and Principe",403,403,"Middle Africa","Africa","Carlos da Graca","Democracy",1994,1994,1,1
"1345","Sao Tome and Principe",403,403,"Middle Africa","Africa","Armindo Vaz d'Almeida","Democracy",1995,1995,1,1
"1346","Sao Tome and Principe",403,403,"Middle Africa","Africa","Raul Braganca Neto","Democracy",1996,1998,3,1
"1347","Sao Tome and Principe",403,403,"Middle Africa","Africa","Guilherme Posser da Costa","Democracy",1999,2000,2,1
"1348","Sao Tome and Principe",403,403,"Middle Africa","Africa","Evaristo Carvalho","Democracy",2001,2001,1,1
"1349","Sao Tome and Principe",403,403,"Middle Africa","Africa","Maria das Neves Ceita Baptista de Sousa","Democracy",2002,2003,2,1
"1350","Sao Tome and Principe",403,403,"Middle Africa","Africa","Damiï¿½o Vaz d'Almeida","Democracy",2004,2004,1,1
"1351","Sao Tome and Principe",403,403,"Middle Africa","Africa","Maria do Carmo Silveira","Democracy",2005,2005,1,1
